date,cpi,infl_mom,infl_yoy
1983-08-01,100.2,0.0030030030030030463,0.025588536335721557
1983-09-01,100.7,0.004990019960079861,0.02860061287027582
1983-10-01,101.0,0.002979145978152964,0.02851323828920571
1983-11-01,101.2,0.001980198019801982,0.03265306122448974
1983-12-01,101.3,0.0009881422924900019,0.037909836065573854
1984-01-01,101.9,0.005923000987166915,0.04192229038854811
1984-02-01,102.4,0.004906771344455274,0.04596527068437184
1984-03-01,102.6,0.001953124999999778,0.0480081716036771
1984-04-01,103.1,0.004873294346978474,0.045638945233265726
1984-05-01,103.4,0.0029097963142581396,0.042338709677419484
1984-06-01,103.7,0.0029013539651836506,0.042211055276381915
1984-07-01,104.1,0.0038572806171648377,0.04204204204204198
1984-08-01,104.5,0.003842459173871271,0.04291417165668654
1984-09-01,105.0,0.004784688995215225,0.04270109235352537
1984-10-01,105.3,0.0028571428571428914,0.04257425742574261
1984-11-01,105.3,0.0,0.04051383399209474
1984-12-01,105.3,0.0,0.03948667324777877
1985-01-01,105.5,0.0018993352326686086,0.03532875368007837
1985-02-01,106.0,0.004739336492890933,0.03515625
1985-03-01,106.4,0.0037735849056603765,0.0370370370370372
1985-04-01,106.9,0.0046992481203007586,0.03685741998060155
1985-05-01,107.3,0.0037418147801682178,0.03771760154738879
1985-06-01,107.6,0.002795899347623365,0.03760848601735778
1985-07-01,107.8,0.0018587360594795044,0.03554274735830942
1985-08-01,108.0,0.0018552875695732052,0.03349282296650724
1985-09-01,108.3,0.002777777777777768,0.03142857142857136
1985-10-01,108.7,0.003693444136657398,0.03228869895536568
1985-11-01,109.0,0.002759889604415866,0.03513770180436859
1985-12-01,109.3,0.0027522935779815683,0.037986704653371284
1986-01-01,109.6,0.0027447392497712553,0.03886255924170601
1986-02-01,109.3,-0.0027372262773722733,0.031132075471698162
1986-03-01,108.8,-0.0045745654162854255,0.022556390977443552
1986-04-01,108.6,-0.0018382352941176405,0.015902712815715425
1986-05-01,108.9,0.002762430939226679,0.01491146318732528
1986-06-01,109.5,0.005509641873278293,0.017657992565055736
1986-07-01,109.5,0.0,0.01576994434137302
1986-08-01,109.7,0.0018264840182649067,0.015740740740740833
1986-09-01,110.2,0.004557885141294404,0.01754385964912286
1986-10-01,110.3,0.0009074410163338875,0.014719411223550916
1986-11-01,110.4,0.0009066183136900996,0.012844036697247763
1986-12-01,110.5,0.0009057971014492239,0.010978956999085021
1987-01-01,111.2,0.0063348416289592535,0.014598540145985384
1987-02-01,111.6,0.003597122302158251,0.021043000914912957
1987-03-01,112.1,0.0044802867383513245,0.030330882352941124
1987-04-01,112.7,0.00535236396074934,0.037753222836095945
1987-05-01,113.1,0.003549245785270605,0.038567493112947604
1987-06-01,113.5,0.0035366931918656697,0.0365296803652968
1987-07-01,113.8,0.002643171806167466,0.03926940639269394
1987-08-01,114.4,0.005272407732864748,0.042844120328167756
1987-09-01,115.0,0.005244755244755206,0.04355716878402904
1987-10-01,115.3,0.002608695652173809,0.045330915684496764
1987-11-01,115.4,0.0008673026886383273,0.04528985507246386
1987-12-01,115.4,0.0,0.044343891402715
1988-01-01,115.7,0.0025996533795493715,0.04046762589928066
1988-02-01,116.0,0.0025929127052721768,0.03942652329749108
1988-03-01,116.5,0.004310344827586299,0.039250669045495234
1988-04-01,117.1,0.0051502145922746045,0.03904170363797688
1988-05-01,117.5,0.0034158838599487318,0.0389036251105217
1988-06-01,118.0,0.004255319148936065,0.0396475770925111
1988-07-01,118.5,0.004237288135593209,0.04130052724077338
1988-08-01,119.0,0.00421940928270037,0.04020979020979021
1988-09-01,119.8,0.006722689075630228,0.0417391304347825
1988-10-01,120.2,0.0033388981636059967,0.04249783174327848
1988-11-01,120.3,0.0008319467554076532,0.04246100519930662
1988-12-01,120.5,0.0016625103906899863,0.04419410745233954
1989-01-01,121.1,0.004979253112033177,0.046672428694900514
1989-02-01,121.6,0.004128819157720898,0.04827586206896539
1989-03-01,122.3,0.005756578947368363,0.04978540772532192
1989-04-01,123.1,0.006541291905151292,0.05123825789923142
1989-05-01,123.8,0.005686433793663737,0.05361702127659562
1989-06-01,124.1,0.0024232633279481774,0.051694915254237195
1989-07-01,124.4,0.00241740531829171,0.04978902953586495
