NAME,USD/PLN
ISIN,USDPLN
2010-06-11,3.37610000
2010-06-14,3.33900000
2010-06-15,3.33970000
2010-06-16,3.30640000
2010-06-17,3.30950000
2010-06-18,3.28640000
2010-06-21,3.24630000
2010-06-22,3.29120000
2010-06-23,3.30540000
2010-06-24,3.32950000
2010-06-25,3.36430000
2010-06-28,3.32700000
2010-06-29,3.41570000
2010-06-30,3.39460000
2010-07-01,3.37730000
2010-07-02,3.31520000
2010-07-05,3.28240000
2010-07-06,3.26360000
2010-07-07,3.28510000
2010-07-08,3.22590000
2010-07-09,3.21240000
2010-07-12,3.25110000
2010-07-13,3.24990000
2010-07-14,3.19250000
2010-07-15,3.17500000
2010-07-16,3.16080000
2010-07-19,3.18250000
2010-07-20,3.17540000
2010-07-21,3.20170000
2010-07-22,3.19450000
2010-07-23,3.13830000
2010-07-26,3.13730000
2010-07-27,3.08610000
2010-07-28,3.07560000
2010-07-29,3.06180000
2010-07-30,3.07310000
2010-08-02,3.04940000
2010-08-03,3.01430000
2010-08-04,3.04480000
2010-08-05,3.02680000
2010-08-06,3.02460000
2010-08-09,2.99970000
2010-08-10,3.01470000
2010-08-11,3.06060000
2010-08-12,3.12150000
2010-08-13,3.10530000
2010-08-16,3.12970000
2010-08-17,3.08100000
2010-08-18,3.07130000
2010-08-19,3.08480000
2010-08-20,3.11100000
2010-08-23,3.13540000
2010-08-24,3.17370000
2010-08-25,3.14920000
2010-08-26,3.14520000
2010-08-27,3.13040000
2010-08-30,3.12260000
2010-08-31,3.15830000
2010-09-01,3.12850000
2010-09-02,3.09520000
2010-09-03,3.08950000
2010-09-06,3.04500000
2010-09-07,3.09430000
2010-09-08,3.11700000
2010-09-09,3.09910000
2010-09-10,3.08670000
2010-09-13,3.07450000
2010-09-14,3.06370000
2010-09-15,3.03470000
2010-09-16,3.01310000
2010-09-17,3.00790000
2010-09-20,3.01560000
2010-09-21,3.00530000
2010-09-22,2.96360000
2010-09-23,2.98530000
2010-09-24,2.97040000
2010-09-27,2.94250000
2010-09-28,2.96450000
2010-09-29,2.92270000
2010-09-30,2.92500000
2010-10-01,2.87720000
2010-10-04,2.89220000
2010-10-05,2.88380000
2010-10-06,2.84220000
2010-10-07,2.84010000
2010-10-08,2.86600000
2010-10-11,2.85250000
2010-10-12,2.88020000
2010-10-13,2.83270000
2010-10-14,2.76970000
2010-10-15,2.77170000
2010-10-18,2.82970000
2010-10-19,2.82680000
2010-10-20,2.87140000
2010-10-21,2.81930000
2010-10-22,2.86160000
2010-10-25,2.81190000
2010-10-26,2.82070000
2010-10-27,2.85670000
2010-10-28,2.87280000
2010-10-29,2.88730000
2010-11-02,2.82970000
2010-11-03,2.80100000
2010-11-04,2.74490000
2010-11-05,2.76480000
2010-11-08,2.81780000
2010-11-09,2.82780000
2010-11-10,2.82200000
2010-11-12,2.88650000
2010-11-15,2.89150000
2010-11-16,2.89370000
2010-11-17,2.92170000
2010-11-18,2.88710000
2010-11-19,2.87490000
2010-11-22,2.85910000
2010-11-23,2.90200000
2010-11-24,2.98080000
2010-11-25,2.98810000
2010-11-26,3.03630000
2010-11-29,3.04410000
2010-11-30,3.13080000
2010-12-01,3.07530000
2010-12-02,3.02820000
2010-12-03,3.01720000
2010-12-06,3.00570000
2010-12-07,2.99550000
2010-12-08,3.05580000
2010-12-09,3.05080000
2010-12-10,3.04580000
2010-12-13,3.04450000
2010-12-14,2.97080000
2010-12-15,2.99780000
2010-12-16,3.01250000
2010-12-17,2.98400000
2010-12-20,3.03960000
2010-12-21,3.03700000
2010-12-22,3.03220000
2010-12-23,3.03230000
2010-12-24,3.01960000
2010-12-27,3.02150000
2010-12-28,3.01120000
2010-12-29,3.03830000
2010-12-30,2.99790000
2010-12-31,2.96410000
2011-01-03,2.98220000
2011-01-04,2.94150000
2011-01-05,2.94760000
2011-01-07,2.98180000
2011-01-10,3.02680000
2011-01-11,3.00650000
2011-01-12,2.94660000
2011-01-13,2.93530000
2011-01-14,2.90480000
2011-01-17,2.91810000
2011-01-18,2.88480000
2011-01-19,2.88790000
2011-01-20,2.88560000
2011-01-21,2.87790000
2011-01-24,2.85610000
2011-01-25,2.85580000
2011-01-26,2.82800000
2011-01-27,2.85080000
2011-01-28,2.85010000
2011-01-31,2.88450000
2011-02-01,2.84680000
2011-02-02,2.82300000
2011-02-03,2.84240000
2011-02-04,2.86660000
2011-02-07,2.84380000
2011-02-08,2.84710000
2011-02-09,2.85810000
2011-02-10,2.87950000
2011-02-11,2.91160000
2011-02-14,2.92190000
2011-02-15,2.91590000
2011-02-16,2.88640000
2011-02-17,2.87900000
2011-02-18,2.88030000
2011-02-21,2.87550000
2011-02-22,2.91980000
2011-02-23,2.88680000
2011-02-24,2.89410000
2011-02-25,2.87700000
2011-02-28,2.87650000
2011-03-01,2.86430000
2011-03-02,2.88430000
2011-03-03,2.87040000
2011-03-04,2.86460000
2011-03-07,2.83720000
2011-03-08,2.85490000
2011-03-09,2.86440000
2011-03-10,2.88490000
2011-03-11,2.92120000
2011-03-14,2.88250000
2011-03-15,2.92840000
2011-03-16,2.90520000
2011-03-17,2.90770000
2011-03-18,2.88500000
2011-03-21,2.85880000
2011-03-22,2.83580000
2011-03-23,2.84460000
2011-03-24,2.85160000
2011-03-25,2.84250000
2011-03-28,2.84310000
2011-03-29,2.82270000
2011-03-30,2.82770000
2011-03-31,2.82290000
2011-04-01,2.84550000
2011-04-04,2.83950000
2011-04-05,2.83880000
2011-04-06,2.79860000
2011-04-07,2.78630000
2011-04-08,2.74890000
2011-04-11,2.75010000
2011-04-12,2.75110000
2011-04-13,2.74210000
2011-04-14,2.72970000
2011-04-15,2.72930000
2011-04-18,2.76080000
2011-04-19,2.79220000
2011-04-20,2.73580000
2011-04-21,2.71830000
2011-04-22,2.71350000
2011-04-26,2.69750000
2011-04-27,2.68380000
2011-04-28,2.65040000
2011-04-29,2.65010000
2011-05-02,2.65410000
2011-05-04,2.64990000
2011-05-05,2.64580000
2011-05-06,2.72700000
2011-05-09,2.71900000
2011-05-10,2.73610000
2011-05-11,2.72010000
2011-05-12,2.75730000
2011-05-13,2.73210000
2011-05-16,2.78170000
2011-05-17,2.77070000
2011-05-18,2.75010000
2011-05-19,2.75700000
2011-05-20,2.73770000
2011-05-23,2.81930000
2011-05-24,2.80240000
2011-05-25,2.81000000
2011-05-26,2.80330000
2011-05-27,2.80030000
2011-05-30,2.78100000
2011-05-31,2.74680000
2011-06-01,2.74790000
2011-06-02,2.75780000
2011-06-03,2.73150000
2011-06-06,2.70710000
2011-06-07,2.68910000
2011-06-08,2.69430000
2011-06-09,2.70400000
2011-06-10,2.72160000
2011-06-13,2.74260000
2011-06-14,2.72030000
2011-06-15,2.74990000
2011-06-16,2.80690000
2011-06-17,2.80770000
2011-06-20,2.80580000
2011-06-21,2.77760000
2011-06-22,2.76610000
2011-06-24,2.79140000
2011-06-27,2.82010000
2011-06-28,2.80550000
2011-06-29,2.78770000
2011-06-30,2.75170000
2011-07-01,2.72730000
2011-07-04,2.71560000
2011-07-05,2.72660000
2011-07-06,2.75310000
2011-07-07,2.75970000
2011-07-08,2.75050000
2011-07-11,2.81230000
2011-07-12,2.90390000
2011-07-13,2.86580000
2011-07-14,2.83090000
2011-07-15,2.85450000
2011-07-18,2.87530000
2011-07-19,2.83720000
2011-07-20,2.82180000
2011-07-21,2.80640000
2011-07-22,2.76010000
2011-07-25,2.78780000
2011-07-26,2.76540000
2011-07-27,2.76440000
2011-07-28,2.78800000
2011-07-29,2.81090000
2011-08-01,2.76830000
2011-08-02,2.83310000
2011-08-03,2.82520000
2011-08-04,2.82370000
2011-08-05,2.85720000
2011-08-08,2.82870000
2011-08-09,2.88310000
2011-08-10,2.84850000
2011-08-11,2.91910000
2011-08-12,2.91860000
2011-08-16,2.89140000
2011-08-17,2.87850000
2011-08-18,2.87220000
2011-08-19,2.92700000
2011-08-22,2.89430000
2011-08-23,2.87130000
2011-08-24,2.88230000
2011-08-25,2.87730000
2011-08-26,2.88360000
2011-08-29,2.86580000
2011-08-30,2.87550000
2011-08-31,2.86950000
2011-09-01,2.89960000
2011-09-02,2.92770000
2011-09-05,2.97480000
2011-09-06,2.96980000
2011-09-07,2.99410000
2011-09-08,2.99840000
2011-09-09,3.11480000
2011-09-12,3.17810000
2011-09-13,3.20350000
2011-09-14,3.17370000
2011-09-15,3.18580000
2011-09-16,3.15060000
2011-09-19,3.18670000
2011-09-20,3.20670000
2011-09-21,3.21230000
2011-09-22,3.29170000
2011-09-23,3.31710000
2011-09-26,3.27660000
2011-09-27,3.25630000
2011-09-28,3.24630000
2011-09-29,3.24510000
2011-09-30,3.25740000
2011-10-03,3.32650000
2011-10-04,3.33370000
2011-10-05,3.29660000
2011-10-06,3.27310000
2011-10-07,3.25930000
2011-10-10,3.18650000
2011-10-11,3.19360000
2011-10-12,3.13520000
2011-10-13,3.14090000
2011-10-14,3.11070000
2011-10-17,3.07590000
2011-10-18,3.17880000
2011-10-19,3.13470000
2011-10-20,3.17790000
2011-10-21,3.19690000
2011-10-24,3.17050000
2011-10-25,3.14450000
2011-10-26,3.14980000
2011-10-27,3.10830000
2011-10-28,3.04610000
2011-10-31,3.10240000
2011-11-02,3.20930000
2011-11-03,3.18000000
2011-11-04,3.13850000
2011-11-07,3.19130000
2011-11-08,3.16810000
2011-11-09,3.19250000
2011-11-10,3.22130000
2011-11-14,3.21320000
2011-11-15,3.25260000
2011-11-16,3.26210000
2011-11-17,3.29650000
2011-11-18,3.27180000
2011-11-21,3.29840000
2011-11-22,3.28800000
2011-11-23,3.31910000
2011-11-24,3.34860000
2011-11-25,3.40010000
2011-11-28,3.37050000
2011-11-29,3.39240000
2011-11-30,3.42480000
2011-12-01,3.34000000
2011-12-02,3.32350000
2011-12-05,3.32760000
2011-12-06,3.34290000
2011-12-07,3.33100000
2011-12-08,3.33590000
2011-12-09,3.38750000
2011-12-12,3.41170000
2011-12-13,3.45870000
2011-12-14,3.49770000
2011-12-15,3.50660000
2011-12-16,3.45860000
2011-12-19,3.44700000
2011-12-20,3.41480000
2011-12-21,3.37930000
2011-12-22,3.39330000
2011-12-23,3.39800000
2011-12-27,3.37880000
2011-12-28,3.36080000
2011-12-29,3.41260000
2011-12-30,3.41740000
2012-01-02,3.44540000
2012-01-03,3.42770000
2012-01-04,3.43200000
2012-01-05,3.50810000
2012-01-09,3.51500000
2012-01-10,3.50830000
2012-01-11,3.49190000
2012-01-12,3.49450000
2012-01-13,3.43230000
2012-01-16,3.47980000
2012-01-17,3.42150000
2012-01-18,3.40000000
2012-01-19,3.36780000
2012-01-20,3.35370000
2012-01-23,3.33530000
2012-01-24,3.29700000
2012-01-25,3.29900000
2012-01-26,3.22330000
2012-01-27,3.21630000
2012-01-30,3.24330000
2012-01-31,3.20320000
2012-02-01,3.19130000
2012-02-02,3.19550000
2012-02-03,3.18480000
2012-02-06,3.20840000
2012-02-07,3.18060000
2012-02-08,3.14610000
2012-02-09,3.14870000
2012-02-10,3.17030000
2012-02-13,3.16430000
2012-02-14,3.18010000
2012-02-15,3.16600000
2012-02-16,3.25020000
2012-02-17,3.17900000
2012-02-20,3.15980000
2012-02-21,3.14880000
2012-02-22,3.16350000
2012-02-23,3.13800000
2012-02-24,3.11030000
2012-02-27,3.11760000
2012-02-28,3.09770000
2012-02-29,3.07300000
2012-03-01,3.08870000
2012-03-02,3.10230000
2012-03-05,3.13550000
2012-03-06,3.15570000
2012-03-07,3.16310000
2012-03-08,3.12200000
2012-03-09,3.11260000
2012-03-12,3.12850000
2012-03-13,3.12880000
2012-03-14,3.16990000
2012-03-15,3.17230000
2012-03-16,3.16880000
2012-03-19,3.13610000
2012-03-20,3.12880000
2012-03-21,3.11730000
2012-03-22,3.16800000
2012-03-23,3.14170000
2012-03-26,3.13480000
2012-03-27,3.09390000
2012-03-28,3.11000000
2012-03-29,3.12340000
2012-03-30,3.11910000
2012-04-02,3.10170000
2012-04-03,3.09900000
2012-04-04,3.15030000
2012-04-05,3.16780000
2012-04-06,3.18140000
2012-04-10,3.19040000
2012-04-11,3.20340000
2012-04-12,3.18180000
2012-04-13,3.17650000
2012-04-16,3.22890000
2012-04-17,3.18720000
2012-04-18,3.19020000
2012-04-19,3.18790000
2012-04-20,3.18280000
2012-04-23,3.19720000
2012-04-24,3.19460000
2012-04-25,3.16750000
2012-04-26,3.15990000
2012-04-27,3.16660000
2012-04-30,3.15090000
2012-05-02,3.15930000
2012-05-04,3.18910000
2012-05-07,3.22790000
2012-05-08,3.22380000
2012-05-09,3.24120000
2012-05-10,3.27350000
2012-05-11,3.27650000
2012-05-14,3.34220000
2012-05-15,3.35790000
2012-05-16,3.43530000
2012-05-17,3.41940000
2012-05-18,3.44310000
2012-05-21,3.39280000
2012-05-22,3.38110000
2012-05-23,3.44600000
2012-05-24,3.47790000
2012-05-25,3.45890000
2012-05-28,3.45350000
2012-05-29,3.46750000
2012-05-30,3.51390000
2012-05-31,3.53720000
2012-06-01,3.57770000
2012-06-04,3.54310000
2012-06-05,3.53590000
2012-06-06,3.47030000
2012-06-08,3.45660000
2012-06-11,3.40720000
2012-06-12,3.45520000
2012-06-13,3.45910000
2012-06-14,3.44200000
2012-06-15,3.39710000
2012-06-18,3.37410000
2012-06-19,3.39160000
2012-06-20,3.34710000
2012-06-21,3.36170000
2012-06-22,3.40250000
2012-06-25,3.41050000
2012-06-26,3.40880000
2012-06-27,3.40150000
2012-06-28,3.44080000
2012-06-29,3.38850000
2012-07-02,3.34560000
2012-07-03,3.34270000
2012-07-04,3.34150000
2012-07-05,3.37430000
2012-07-06,3.40570000
2012-07-09,3.45380000
2012-07-10,3.41450000
2012-07-11,3.40070000
2012-07-12,3.43830000
2012-07-13,3.44630000
2012-07-16,3.43530000
2012-07-17,3.39730000
2012-07-18,3.39500000
2012-07-19,3.39000000
2012-07-20,3.39610000
2012-07-23,3.45290000
2012-07-24,3.46780000
2012-07-25,3.47190000
2012-07-26,3.45230000
2012-07-27,3.38430000
2012-07-30,3.37800000
2012-07-31,3.35080000
2012-08-01,3.34200000
2012-08-02,3.34620000
2012-08-03,3.35480000
2012-08-06,3.27520000
2012-08-07,3.26060000
2012-08-08,3.30400000
2012-08-09,3.29150000
2012-08-10,3.31950000
2012-08-13,3.32020000
2012-08-14,3.30590000
2012-08-16,3.32530000
2012-08-17,3.28860000
2012-08-20,3.29440000
2012-08-21,3.27900000
2012-08-22,3.26390000
2012-08-23,3.24880000
2012-08-24,3.26800000
2012-08-27,3.25700000
2012-08-28,3.26850000
2012-08-29,3.30810000
2012-08-30,3.33970000
2012-08-31,3.33530000
2012-09-03,3.33980000
2012-09-04,3.32810000
2012-09-05,3.36930000
2012-09-06,3.29550000
2012-09-07,3.25780000
2012-09-10,3.21890000
2012-09-11,3.20980000
2012-09-12,3.16800000
2012-09-13,3.18520000
2012-09-14,3.11310000
2012-09-17,3.12070000
2012-09-18,3.15090000
2012-09-19,3.16310000
2012-09-20,3.20920000
2012-09-21,3.17120000
2012-09-24,3.21800000
2012-09-25,3.21360000
2012-09-26,3.21870000
2012-09-27,3.22360000
2012-09-28,3.17800000
2012-10-01,3.18090000
2012-10-02,3.18330000
2012-10-03,3.18960000
2012-10-04,3.16460000
2012-10-05,3.13530000
2012-10-08,3.14300000
2012-10-09,3.15010000
2012-10-10,3.16950000
2012-10-11,3.18190000
2012-10-12,3.15770000
2012-10-15,3.15650000
2012-10-16,3.14380000
2012-10-17,3.12610000
2012-10-18,3.13140000
2012-10-19,3.14990000
2012-10-22,3.14700000
2012-10-23,3.16620000
2012-10-24,3.19960000
2012-10-25,3.18510000
2012-10-26,3.21190000
2012-10-29,3.21450000
2012-10-30,3.20360000
2012-10-31,3.18060000
2012-11-02,3.19650000
2012-11-05,3.22110000
2012-11-06,3.22230000
2012-11-07,3.20310000
2012-11-08,3.26550000
2012-11-09,3.25880000
2012-11-12,3.28030000
2012-11-13,3.29450000
2012-11-14,3.27500000
2012-11-15,3.26780000
2012-11-16,3.26820000
2012-11-19,3.25030000
2012-11-20,3.23330000
2012-11-21,3.22870000
2012-11-22,3.20210000
2012-11-23,3.19450000
2012-11-26,3.17440000
2012-11-27,3.16340000
2012-11-28,3.17990000
2012-11-29,3.15560000
2012-11-30,3.15850000
2012-12-03,3.14980000
2012-12-04,3.15750000
2012-12-05,3.15160000
2012-12-06,3.15380000
2012-12-07,3.19300000
2012-12-10,3.19780000
2012-12-11,3.16450000
2012-12-12,3.14590000
2012-12-13,3.13330000
2012-12-14,3.12710000
2012-12-17,3.10350000
2012-12-18,3.10440000
2012-12-19,3.06900000
2012-12-20,3.07690000
2012-12-21,3.07910000
2012-12-24,3.08000000
2012-12-27,3.08160000
2012-12-28,3.08930000
2012-12-31,3.09960000
2013-01-02,3.06600000
2013-01-03,3.10050000
2013-01-04,3.17000000
2013-01-07,3.16180000
2013-01-08,3.14570000
2013-01-09,3.15160000
2013-01-10,3.11210000
2013-01-11,3.08900000
2013-01-14,3.08280000
2013-01-15,3.07500000
2013-01-16,3.10970000
2013-01-17,3.08530000
2013-01-18,3.09250000
2013-01-21,3.13510000
2013-01-22,3.13410000
2013-01-23,3.11950000
2013-01-24,3.15030000
2013-01-25,3.11860000
2013-01-28,3.10740000
2013-01-29,3.12290000
2013-01-30,3.09380000
2013-01-31,3.08740000
2013-02-01,3.07440000
2013-02-04,3.05630000
2013-02-05,3.08310000
2013-02-06,3.08680000
2013-02-07,3.08860000
2013-02-08,3.10560000
2013-02-11,3.09910000
2013-02-12,3.11590000
2013-02-13,3.10120000
2013-02-14,3.12090000
2013-02-15,3.13980000
2013-02-18,3.14100000
2013-02-19,3.13600000
2013-02-20,3.10020000
2013-02-21,3.16330000
2013-02-22,3.14430000
2013-02-25,3.14120000
2013-02-26,3.17330000
2013-02-27,3.18410000
2013-02-28,3.16790000
2013-03-01,3.17690000
2013-03-04,3.18370000
2013-03-05,3.16650000
2013-03-06,3.16600000
2013-03-07,3.18080000
2013-03-08,3.16900000
2013-03-11,3.18280000
2013-03-12,3.18870000
2013-03-13,3.18630000
2013-03-14,3.20000000
2013-03-15,3.18680000
2013-03-18,3.20150000
2013-03-19,3.20550000
2013-03-20,3.21690000
2013-03-21,3.23870000
2013-03-22,3.23610000
2013-03-25,3.19500000
2013-03-26,3.24270000
2013-03-27,3.26350000
2013-03-28,3.27730000
2013-03-29,3.25900000
2013-04-02,3.25520000
2013-04-03,3.26930000
2013-04-04,3.27500000
2013-04-05,3.23580000
2013-04-08,3.18930000
2013-04-09,3.16960000
2013-04-10,3.14050000
2013-04-11,3.13820000
2013-04-12,3.15370000
2013-04-15,3.15020000
2013-04-16,3.15590000
2013-04-17,3.11590000
2013-04-18,3.15290000
2013-04-19,3.14090000
2013-04-22,3.14480000
2013-04-23,3.18110000
2013-04-24,3.18230000
2013-04-25,3.17920000
2013-04-26,3.19430000
2013-04-29,3.17120000
2013-04-30,3.17210000
2013-05-02,3.14920000
2013-05-06,3.16460000
2013-05-07,3.17670000
2013-05-08,3.16090000
2013-05-09,3.13920000
2013-05-10,3.18610000
2013-05-13,3.20510000
2013-05-14,3.19980000
2013-05-15,3.23400000
2013-05-16,3.25210000
2013-05-17,3.25200000
2013-05-20,3.23800000
2013-05-21,3.24900000
2013-05-22,3.23220000
2013-05-23,3.25870000
2013-05-24,3.24000000
2013-05-27,3.24160000
2013-05-28,3.24650000
2013-05-29,3.28310000
2013-05-31,3.29530000
2013-06-03,3.28650000
2013-06-04,3.25240000
2013-06-05,3.24210000
2013-06-06,3.25640000
2013-06-07,3.25450000
2013-06-10,3.22100000
2013-06-11,3.22010000
2013-06-12,3.20020000
2013-06-13,3.20000000
2013-06-14,3.16540000
2013-06-17,3.17190000
2013-06-18,3.16820000
2013-06-19,3.17770000
2013-06-20,3.26930000
2013-06-21,3.27430000
2013-06-24,3.31370000
2013-06-25,3.28400000
2013-06-26,3.32390000
2013-06-27,3.32410000
2013-06-28,3.31750000
2013-07-01,3.32100000
2013-07-02,3.32220000
2013-07-03,3.35160000
2013-07-04,3.32460000
2013-07-05,3.32450000
2013-07-08,3.35760000
2013-07-09,3.35880000
2013-07-10,3.37240000
2013-07-11,3.32250000
2013-07-12,3.32010000
2013-07-15,3.29550000
2013-07-16,3.27350000
2013-07-17,3.24100000
2013-07-18,3.23620000
2013-07-19,3.23480000
2013-07-22,3.21420000
2013-07-23,3.20010000
2013-07-24,3.18000000
2013-07-25,3.21430000
2013-07-26,3.18310000
2013-07-29,3.18590000
2013-07-30,3.17980000
2013-07-31,3.19290000
2013-08-01,3.19610000
2013-08-02,3.22010000
2013-08-05,3.17710000
2013-08-06,3.17440000
2013-08-07,3.17250000
2013-08-08,3.15030000
2013-08-09,3.13360000
2013-08-12,3.15100000
2013-08-13,3.14890000
2013-08-14,3.16430000
2013-08-16,3.16650000
2013-08-19,3.18730000
2013-08-20,3.17610000
2013-08-21,3.16980000
2013-08-22,3.18110000
2013-08-23,3.16730000
2013-08-26,3.16580000
2013-08-27,3.18490000
2013-08-28,3.18400000
2013-08-29,3.22690000
2013-08-30,3.22090000
2013-09-02,3.21640000
2013-09-03,3.24330000
2013-09-04,3.23870000
2013-09-05,3.24630000
2013-09-06,3.27320000
2013-09-09,3.23570000
2013-09-10,3.21810000
2013-09-11,3.19550000
2013-09-12,3.17820000
2013-09-13,3.16960000
2013-09-16,3.14350000
2013-09-17,3.15520000
2013-09-18,3.16890000
2013-09-19,3.08330000
2013-09-20,3.11520000
2013-09-23,3.12600000
2013-09-24,3.13380000
2013-09-25,3.12340000
2013-09-26,3.12770000
2013-09-27,3.13280000
2013-09-30,3.12270000
2013-10-01,3.11700000
2013-10-02,3.12120000
2013-10-03,3.09510000
2013-10-04,3.09020000
2013-10-07,3.09760000
2013-10-08,3.08730000
2013-10-09,3.10570000
2013-10-10,3.09940000
2013-10-11,3.08500000
2013-10-14,3.09360000
2013-10-15,3.08930000
2013-10-16,3.08540000
2013-10-17,3.06250000
2013-10-18,3.05060000
2013-10-21,3.06200000
2013-10-22,3.05640000
2013-10-23,3.03850000
2013-10-24,3.03230000
2013-10-25,3.03260000
2013-10-28,3.02710000
2013-10-29,3.04360000
2013-10-30,3.04330000
2013-10-31,3.05070000
2013-11-04,3.09750000
2013-11-05,3.09810000
2013-11-06,3.08960000
2013-11-07,3.08440000
2013-11-08,3.11330000
2013-11-12,3.14480000
2013-11-13,3.13580000
2013-11-14,3.11500000
2013-11-15,3.11720000
2013-11-18,3.09530000
2013-11-19,3.09250000
2013-11-20,3.09470000
2013-11-21,3.12270000
2013-11-22,3.10770000
2013-11-25,3.10190000
2013-11-26,3.09450000
2013-11-27,3.08990000
2013-11-28,3.08720000
2013-11-29,3.08460000
2013-12-02,3.09650000
2013-12-03,3.09730000
2013-12-04,3.09160000
2013-12-05,3.08700000
2013-12-06,3.06730000
2013-12-09,3.05340000
2013-12-10,3.04250000
2013-12-11,3.03860000
2013-12-12,3.04150000
2013-12-13,3.04320000
2013-12-16,3.03500000
2013-12-17,3.03600000
2013-12-18,3.03930000
2013-12-19,3.04900000
2013-12-20,3.05250000
2013-12-23,3.04430000
2013-12-24,3.03460000
2013-12-27,3.01050000
2013-12-30,3.01800000
2013-12-31,3.01200000
2014-01-02,3.03150000
2014-01-03,3.05170000
2014-01-07,3.06880000
2014-01-08,3.07170000
2014-01-09,3.06950000
2014-01-10,3.07000000
2014-01-13,3.04500000
2014-01-14,3.04000000
2014-01-15,3.04950000
2014-01-16,3.05660000
2014-01-17,3.05960000
2014-01-20,3.06800000
2014-01-21,3.07630000
2014-01-22,3.07610000
2014-01-23,3.05590000
2014-01-24,3.07270000
2014-01-27,3.08840000
2014-01-28,3.06350000
2014-01-29,3.08290000
2014-01-30,3.11660000
2014-01-31,3.12880000
2014-02-03,3.13700000
2014-02-04,3.11890000
2014-02-05,3.09870000
2014-02-06,3.09500000
2014-02-07,3.08570000
2014-02-10,3.06830000
2014-02-11,3.05810000
2014-02-12,3.05520000
2014-02-13,3.05320000
2014-02-14,3.03340000
2014-02-17,3.02500000
2014-02-18,3.03000000
2014-02-19,3.02860000
2014-02-20,3.04900000
2014-02-21,3.03890000
2014-02-24,3.02550000
2014-02-25,3.02640000
2014-02-26,3.02600000
2014-02-27,3.06550000
2014-02-28,3.02540000
2014-03-03,3.04620000
2014-03-04,3.04890000
2014-03-05,3.04770000
2014-03-06,3.04270000
2014-03-07,3.01850000
2014-03-10,3.02660000
2014-03-11,3.04490000
2014-03-12,3.05080000
2014-03-13,3.02840000
2014-03-14,3.04810000
2014-03-17,3.04300000
2014-03-18,3.03960000
2014-03-19,3.02450000
2014-03-20,3.05000000
2014-03-21,3.04250000
2014-03-24,3.04830000
2014-03-25,3.03420000
2014-03-26,3.03180000
2014-03-27,3.04010000
2014-03-28,3.03740000
2014-03-31,3.03440000
2014-04-01,3.02780000
2014-04-02,3.02880000
2014-04-03,3.03300000
2014-04-04,3.03970000
2014-04-07,3.04460000
2014-04-08,3.02760000
2014-04-09,3.02210000
2014-04-10,3.00920000
2014-04-11,3.00860000
2014-04-14,3.02880000
2014-04-15,3.03250000
2014-04-16,3.02720000
2014-04-17,3.03170000
2014-04-18,3.02650000
2014-04-22,3.03400000
2014-04-23,3.02730000
2014-04-24,3.02850000
2014-04-25,3.03780000
2014-04-28,3.03680000
2014-04-29,3.03180000
2014-04-30,3.04400000
2014-05-02,3.02890000
2014-05-05,3.03100000
2014-05-06,3.01960000
2014-05-07,3.01870000
2014-05-08,3.00420000
2014-05-09,3.02470000
2014-05-12,3.03620000
2014-05-13,3.03810000
2014-05-14,3.04800000
2014-05-15,3.05890000
2014-05-16,3.05670000
2014-05-19,3.05580000
2014-05-20,3.06200000
2014-05-21,3.05400000
2014-05-22,3.05250000
2014-05-23,3.04900000
2014-05-26,3.04660000
2014-05-27,3.05320000
2014-05-28,3.05980000
2014-05-29,3.03950000
2014-05-30,3.04350000
2014-06-02,3.04130000
2014-06-03,3.04490000
2014-06-04,3.04910000
2014-06-05,3.02750000
2014-06-06,3.02220000
2014-06-09,3.00670000
2014-06-10,3.03030000
2014-06-11,3.04310000
2014-06-12,3.03740000
2014-06-13,3.03820000
2014-06-16,3.06540000
2014-06-17,3.04950000
2014-06-18,3.05890000
2014-06-20,3.04950000
2014-06-23,3.06270000
2014-06-24,3.05260000
2014-06-25,3.04510000
2014-06-26,3.03610000
2014-06-27,3.04850000
2014-06-30,3.04730000
2014-07-01,3.03550000
2014-07-02,3.03870000
2014-07-03,3.04180000
2014-07-04,3.04950000
2014-07-07,3.04970000
2014-07-08,3.04410000
2014-07-09,3.03220000
2014-07-10,3.03230000
2014-07-11,3.04260000
2014-07-14,3.03680000
2014-07-15,3.04540000
2014-07-16,3.05030000
2014-07-17,3.05790000
2014-07-18,3.06520000
2014-07-21,3.07000000
2014-07-22,3.07480000
2014-07-23,3.07070000
2014-07-24,3.07020000
2014-07-25,3.08310000
2014-07-28,3.08600000
2014-07-29,3.09000000
2014-07-30,3.09780000
2014-07-31,3.10940000
2014-08-01,3.12800000
2014-08-04,3.11140000
2014-08-05,3.11210000
2014-08-06,3.13770000
2014-08-07,3.13970000
2014-08-08,3.15090000
2014-08-11,3.13780000
2014-08-12,3.14650000
2014-08-13,3.14420000
2014-08-14,3.12850000
2014-08-18,3.13420000
2014-08-19,3.13560000
2014-08-20,3.14700000
2014-08-21,3.15690000
2014-08-22,3.15200000
2014-08-25,3.16800000
2014-08-26,3.16860000
2014-08-27,3.17640000
2014-08-28,3.18340000
2014-08-29,3.19650000
2014-09-01,3.20350000
2014-09-02,3.21120000
2014-09-03,3.19120000
2014-09-04,3.19470000
2014-09-05,3.23540000
2014-09-08,3.23030000
2014-09-09,3.26050000
2014-09-10,3.25080000
2014-09-11,3.24350000
